"","FullName","X","Gender","Country","Date","Competition","Round","Location","Apparatus","Rank","D_Score","E_Score","Penalty","Score","Year","Birth_Date","Active","type"
"3015","SZEKELY ZOJA",19127,"w","HUN","2022-06-12","2022 Osijek World Challenge Cup","qual","Osijek, Croatia","UB",1,5.9,7.7,NA,13.6,2022,"5/5/03","Y","one person team"
"3016","SZEKELY ZOJA",18366,"w","HUN","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","VT1",82,4.2,8.833,NA,13.033,2023,"5/5/03","Y","one person team"
"3017","SZEKELY ZOJA",18367,"w","HUN","2023-04-16","2023 Senior European Championships","AAfinal","Antalya, Turkey","BB",21,4.8,5.866,NA,10.666,2023,"5/5/03","Y","one person team"
"3018","SZEKELY ZOJA",19130,"w","HUN","2022-10-02","2022 Szombathely World Challenge Cup","final","Szombathely, Hungary","UB",1,5.6,8.133,NA,13.733,2022,"5/5/03","Y","one person team"
"3019","SZEKELY ZOJA",19131,"w","HUN","2022-10-02","2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","UB",3,5.5,7.833,NA,13.333,2022,"5/5/03","Y","one person team"
"3020","SZEKELY ZOJA",19132,"w","HUN","2023-06-11","2023 Osijek World Challenge Cup","qual","Osijek, Croatia.","BB",10,4.7,7.6,NA,12.3,2023,"5/5/03","Y","one person team"
"3021","SZEKELY ZOJA",18371,"w","HUN","2023-04-16","2023 Senior European Championships","AAfinal","Antalya, Turkey","UB",8,5.9,7.533,NA,13.433,2023,"5/5/03","Y","one person team"
"3022","SZEKELY ZOJA",18372,"w","HUN","2023-04-16","2023 Senior European Championships","final","Antalya, Turkey","UB",6,5.9,7.933,NA,13.833,2023,"5/5/03","Y","one person team"
"3023","SZEKELY ZOJA",18373,"w","HUN","2023-04-16","2023 Senior European Championships","qual","Antalya, Turkey","UB",8,5.9,8.166,NA,14.066,2023,"5/5/03","Y","one person team"
"3024","SZEKELY ZOJA",19122,"w","HUN","2022-06-19","2022 Koper World Challenge Cup","qual","Koper, Slovenia","UB",2,5.9,7.85,NA,13.75,2022,"5/5/03","Y","one person team"
"3025","SZEKELY ZOJA",18374,"w","HUN","2023-04-16","2023 Senior European Championships","AAfinal","Antalya, Turkey","VT1",19,4.2,8.8,NA,13,2023,"5/5/03","Y","one person team"
"3026","SZEKELY ZOJA",18375,"w","HUN","2023-04-16","2023 Senior European Championships","qual","Antalya, Turkey","VT1",56,4.2,8.666,NA,12.866,2023,"5/5/03","Y","one person team"
"3027","SZEKELY ZOJA",19126,"w","HUN","2022-06-12","2022 Osijek World Challenge Cup","final","Osijek, Croatia","UB",1,5.9,7.9,NA,13.8,2022,"5/5/03","Y","one person team"
"3028","SZEKELY ZOJA",19128,"w","HUN","2022-09-25","2022 Paris World Challenge Cup","final","Paris, France","UB",8,5.4,6.85,NA,12.25,2022,"5/5/03","Y","one person team"
"3029","SZEKELY ZOJA",19129,"w","HUN","2022-09-25","2022 Paris World Challenge Cup","qual","Paris, France","UB",5,5.6,7.9,NA,13.5,2022,"5/5/03","Y","one person team"
"3030","SZEKELY ZOJA",19121,"w","HUN","2022-06-19","2022 Koper World Challenge Cup","final","Koper, Slovenia","FX",5,4.6,7.4,NA,12,2022,"5/5/03","Y","one person team"
"3031","SZEKELY ZOJA",19133,"w","HUN","2023-06-11","2023 Osijek World Challenge Cup","qual","Osijek, Croatia.","UB",12,5.6,6.4,NA,12,2023,"5/5/03","Y","one person team"
"3032","SZEKELY ZOJA",19120,"w","HUN","2022-06-19","2022 Koper World Challenge Cup","qual","Koper, Slovenia","FX",8,4.4,7.5,NA,11.9,2022,"5/5/03","Y","one person team"
"3033","TANG XIJING",19213,"w","CHN","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","BB",38,5.7,6.766,NA,12.466,2022,"1/3/03","Y","full team"
"3034","TANG XIJING",19214,"w","CHN","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","TeamFinal","Liverpool, England","BB",NA,5.3,5.4,NA,10.7,2022,"1/3/03","Y","full team"
"3035","TANG XIJING",19215,"w","CHN","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","FX",30,5.3,8.066,0.3,13.066,2022,"1/3/03","Y","full team"
"3036","TANG XIJING",19216,"w","CHN","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","TeamFinal","Liverpool, England","FX",NA,5,7.166,NA,12.166,2022,"1/3/03","Y","full team"
"3037","TANG XIJING",19217,"w","CHN","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","UB",11,6.1,8.233,NA,14.333,2022,"1/3/03","Y","full team"
"3038","TANG XIJING",19218,"w","CHN","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","TeamFinal","Liverpool, England","UB",NA,5.7,7.133,NA,12.833,2022,"1/3/03","Y","full team"
"3039","TANG XIJING",19219,"w","CHN","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","TeamFinal","Liverpool, England","VT",NA,4.2,8.933,NA,13.133,2022,"1/3/03","Y","full team"
"3040","TANG XIJING",19220,"w","CHN","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT1",57,4.2,8.8,NA,13,2022,"1/3/03","Y","full team"
"3041","TANG XIJING",19980,"w","CHN","2022-06-18","2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","BB",6,5.7,7.267,NA,12.967,2022,"1/3/03","Y","full team"
"3042","TANG XIJING",19981,"w","CHN","2022-06-18","2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","FX",4,5.3,8.167,NA,13.467,2022,"1/3/03","Y","full team"
"3043","TANG XIJING",19982,"w","CHN","2022-06-18","2022 9th Senior Artistic Gymnastics Asian Championships","final","Doha, Qatar","UB",2,6.1,8.6,NA,14.7,2022,"1/3/03","Y","full team"
"3044","TANG XIJING",19983,"w","CHN","2022-06-18","2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","UB",2,6.1,8.4,NA,14.5,2022,"1/3/03","Y","full team"
"3045","THORNTON KEIRA",19406,"w","GBR","2022-03-27","2022 British Gymnastics Championships","qual","Liverpool, England","VT1",23,4.2,8.6,0,12.8,2022,"4/8/04","Y","full team"
"3046","THORNTON KEIRA",19407,"w","GBR","2022-03-27","2022 British Gymnastics Championships","final","Liverpool, England","VT2",5,3.6,9,0,12.6,2022,"4/8/04","Y","full team"
"3047","THORNTON KEIRA",19408,"w","GBR","2022-03-27","2022 British Gymnastics Championships","qual","Liverpool, England","VT2",23,3.6,9.1,0,12.7,2022,"4/8/04","Y","full team"
"3048","THORNTON KEIRA",19409,"w","GBR","2023-03-26","2023 British Gymnastics Championships","final","Liverpool, England","BB",7,4.4,7.9,0.1,12.2,2023,"4/8/04","Y","full team"
"3049","THORNTON KEIRA",19410,"w","GBR","2023-03-26","2023 British Gymnastics Championships","qual","Liverpool, England","BB",9,4.5,7.9,0.1,12.3,2023,"4/8/04","Y","full team"
"3050","THORNTON KEIRA",19411,"w","GBR","2023-03-26","2023 British Gymnastics Championships","qual","Liverpool, England","FX",24,4.7,6.65,0,11.35,2023,"4/8/04","Y","full team"
"3051","THORNTON KEIRA",19412,"w","GBR","2023-03-26","2023 British Gymnastics Championships","qual","Liverpool, England","UB",16,4.5,7.4,0,11.9,2023,"4/8/04","Y","full team"
"3052","THORNTON KEIRA",19413,"w","GBR","2023-03-26","2023 British Gymnastics Championships","final","Liverpool, England","VT1",3,4.6,NA,0.1,13.4,2023,"4/8/04","Y","full team"
"3053","THORNTON KEIRA",19414,"w","GBR","2023-03-26","2023 British Gymnastics Championships","qual","Liverpool, England","VT1",4,4.6,NA,0,13.3,2023,"4/8/04","Y","full team"
"3054","THORNTON KEIRA",19415,"w","GBR","2023-03-26","2023 British Gymnastics Championships","final","Liverpool, England","VT2",3,3.6,NA,0,12.55,2023,"4/8/04","Y","full team"
"3055","THORNTON KEIRA",19416,"w","GBR","2023-03-26","2023 British Gymnastics Championships","qual","Liverpool, England","VT2",4,3.6,NA,0,12.4,2023,"4/8/04","Y","full team"
"3056","THORNTON KEIRA",19403,"w","GBR","2022-03-27","2022 British Gymnastics Championships","qual","Liverpool, England","FX",15,4.6,7.55,0,12.15,2022,"4/8/04","Y","full team"
"3057","THORNTON KEIRA",19404,"w","GBR","2022-03-27","2022 British Gymnastics Championships","qual","Liverpool, England","UB",13,4.1,7.75,0,11.85,2022,"4/8/04","Y","full team"
"3058","THORNTON KEIRA",19405,"w","GBR","2022-03-27","2022 British Gymnastics Championships","final","Liverpool, England","VT1",5,4.2,8.55,0,12.75,2022,"4/8/04","Y","full team"
"3059","THORNTON KEIRA",19402,"w","GBR","2022-03-27","2022 British Gymnastics Championships","qual","Liverpool, England","BB",57,4.3,5.1,0.1,9.3,2022,"4/8/04","Y","full team"
"3060","THORSDOTTIR EYTHORA",19438,"w","NED","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT1",20,5,8.8,NA,13.8,2022,"8/10/98","Y","full team"
"3061","THORSDOTTIR EYTHORA",19440,"w","NED","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","BB",70,5.1,7.033,NA,12.133,2023,"8/10/98","Y","full team"
"3062","THORSDOTTIR EYTHORA",19441,"w","NED","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","BB",NA,5.1,8.533,NA,13.633,2023,"8/10/98","Y","full team"
"3063","THORSDOTTIR EYTHORA",19442,"w","NED","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","AAfinal","Antwerp, Belgium","FX",7,5.1,8.166,NA,13.266,2023,"8/10/98","Y","full team"
"3064","THORSDOTTIR EYTHORA",19439,"w","NED","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","AAfinal","Antwerp, Belgium","BB",6,5.3,8.266,NA,13.566,2023,"8/10/98","Y","full team"
"3065","THORSDOTTIR EYTHORA",19444,"w","NED","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","FX",NA,5.1,8.2,NA,13.3,2023,"8/10/98","Y","full team"
"3066","THORSDOTTIR EYTHORA",19445,"w","NED","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","AAfinal","Antwerp, Belgium","UB",13,5.5,7.933,NA,13.433,2023,"8/10/98","Y","full team"
"3067","THORSDOTTIR EYTHORA",19446,"w","NED","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","UB",31,5.5,7.766,NA,13.266,2023,"8/10/98","Y","full team"
"3068","THORSDOTTIR EYTHORA",19443,"w","NED","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","FX",31,5,7.9,NA,12.9,2023,"8/10/98","Y","full team"
"3069","THORSDOTTIR EYTHORA",19435,"w","NED","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","BB",68,5.3,6.366,NA,11.666,2022,"8/10/98","Y","full team"
"3070","THORSDOTTIR EYTHORA",19436,"w","NED","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","FX",66,5.2,7.266,NA,12.466,2022,"8/10/98","Y","full team"
"3071","THORSDOTTIR EYTHORA",19437,"w","NED","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","UB",21,5.5,8.333,NA,13.833,2022,"8/10/98","Y","full team"
"3072","THORSDOTTIR EYTHORA",19451,"w","NED","2023-03-12","2023 Baku World Cup","final","Baku, Azerbaijan","UB",6,5.6,7.966,NA,13.566,2023,"8/10/98","Y","full team"
"3073","THORSDOTTIR EYTHORA",19452,"w","NED","2023-03-12","2023 Baku World Cup","qual","Baku, Azerbaijan","UB",4,5.6,7.933,NA,13.533,2023,"8/10/98","Y","full team"
"3074","THORSDOTTIR EYTHORA",19453,"w","NED","2023-04-16","2023 Senior European Championships","AAfinal","Antalya, Turkey","BB",9,4.9,8,NA,12.9,2023,"8/10/98","Y","full team"
"3075","THORSDOTTIR EYTHORA",19454,"w","NED","2023-04-16","2023 Senior European Championships","qual","Antalya, Turkey","BB",28,5,7,NA,12,2023,"8/10/98","Y","full team"
"3076","THORSDOTTIR EYTHORA",19455,"w","NED","2023-04-16","2023 Senior European Championships","AAfinal","Antalya, Turkey","FX",7,5.1,7.6,NA,12.7,2023,"8/10/98","Y","full team"
"3077","THORSDOTTIR EYTHORA",19456,"w","NED","2023-04-16","2023 Senior European Championships","qual","Antalya, Turkey","FX",23,4.9,7.7,NA,12.6,2023,"8/10/98","Y","full team"
"3078","THORSDOTTIR EYTHORA",19457,"w","NED","2023-04-16","2023 Senior European Championships","AAfinal","Antalya, Turkey","UB",10,5.5,7.7,NA,13.2,2023,"8/10/98","Y","full team"
"3079","THORSDOTTIR EYTHORA",19458,"w","NED","2023-04-16","2023 Senior European Championships","qual","Antalya, Turkey","UB",14,5.5,8.033,NA,13.533,2023,"8/10/98","Y","full team"
"3080","THORSDOTTIR EYTHORA",19459,"w","NED","2023-04-16","2023 Senior European Championships","AAfinal","Antalya, Turkey","VT1",5,5,8.933,NA,13.933,2023,"8/10/98","Y","full team"
"3081","THORSDOTTIR EYTHORA",19447,"w","NED","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","UB",NA,5.5,7.766,NA,13.266,2023,"8/10/98","Y","full team"
"3082","THORSDOTTIR EYTHORA",19448,"w","NED","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","AAfinal","Antwerp, Belgium","VT",9,5,8.833,NA,13.833,2023,"8/10/98","Y","full team"
"3083","THORSDOTTIR EYTHORA",19449,"w","NED","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","VT",NA,5,8.7,NA,13.7,2023,"8/10/98","Y","full team"
"3084","THORSDOTTIR EYTHORA",19450,"w","NED","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","VT1",19,5,8.9,NA,13.9,2023,"8/10/98","Y","full team"
"3085","THORSDOTTIR EYTHORA",19462,"w","NED","2023-03-12","2023 Baku World Cup","qual","Baku, Azerbaijan","VT2",5,4.4,7.633,0.3,11.733,2023,"8/10/98","Y","full team"
"3086","THORSDOTTIR EYTHORA",19460,"w","NED","2023-04-16","2023 Senior European Championships","qual","Antalya, Turkey","VT1",8,5,8.866,NA,13.866,2023,"8/10/98","Y","full team"
"3087","THORSDOTTIR EYTHORA",19461,"w","NED","2023-03-12","2023 Baku World Cup","qual","Baku, Azerbaijan","VT1",5,5,8.733,NA,13.733,2023,"8/10/98","Y","full team"
"3088","TRAN AURELIE",19665,"w","CAN","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","UB",32,5.2,7.933,NA,13.133,2023,"5/25/06","Y","full team"
"3089","TRAN AURELIE",19664,"w","CAN","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","FX",55,4.7,7.9,NA,12.6,2023,"5/25/06","Y","full team"
"3090","TRAN AURELIE",19669,"w","CAN","2023-05-28","2023 Artistic Gymnastics Senior Pan American Championships","TeamFinal","Medellin, Colombia","FX",NA,4.8,8.333,NA,13.133,2023,"5/25/06","Y","full team"
"3091","TRAN AURELIE",19666,"w","CAN","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","VT1",51,4.2,9.033,NA,13.233,2023,"5/25/06","Y","full team"
"3092","TRAN AURELIE",19667,"w","CAN","2023-05-28","2023 Artistic Gymnastics Senior Pan American Championships","TeamFinal","Medellin, Colombia","BB",NA,5.1,6.433,NA,11.533,2023,"5/25/06","Y","full team"
"3093","TRAN AURELIE",19668,"w","CAN","2023-05-28","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","BB",NA,5.3,7.867,NA,13.167,2023,"5/25/06","Y","full team"
"3094","TRAN AURELIE",19673,"w","CAN","2023-05-28","2023 Artistic Gymnastics Senior Pan American Championships","TeamFinal","Medellin, Colombia","VT",NA,4.2,9.2,NA,13.4,2023,"5/25/06","Y","full team"
"3095","TRAN AURELIE",19670,"w","CAN","2023-05-28","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","FX",NA,4.7,8.333,NA,13.033,2023,"5/25/06","Y","full team"
"3096","TRAN AURELIE",19671,"w","CAN","2023-05-28","2023 Artistic Gymnastics Senior Pan American Championships","TeamFinal","Medellin, Colombia","UB",NA,5.3,7.667,NA,12.967,2023,"5/25/06","Y","full team"
"3097","TRAN AURELIE",19672,"w","CAN","2023-05-28","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","UB",NA,5.3,8.267,NA,13.567,2023,"5/25/06","Y","full team"
"3098","TRAN AURELIE",19677,"w","CAN","2023-03-19","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","FX",8,4.7,8.1,NA,12.8,2023,"5/25/06","Y","full team"
"3099","TRAN AURELIE",19678,"w","CAN","2023-03-19","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","UB",23,5.2,7.15,NA,12.35,2023,"5/25/06","Y","full team"
"3100","TRAN AURELIE",19679,"w","CAN","2023-03-19","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","VT1",5,4.2,9.3,NA,13.5,2023,"5/25/06","Y","full team"
"3101","TRAN AURELIE",19680,"w","CAN","2023-03-19","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","VT2",5,0,0,NA,0,2023,"5/25/06","Y","full team"
"3102","TRAN AURELIE",19676,"w","CAN","2023-03-19","EnBW DTB Pokal Team Challenge 2023","final","Stuttgart, Germany","FX",3,4.6,8.233,NA,12.833,2023,"5/25/06","Y","full team"
"3103","TRAN AURELIE",19663,"w","CAN","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","BB",84,4.9,7.133,0.1,11.933,2023,"5/25/06","Y","full team"
"3104","TRAN AURELIE",19674,"w","CAN","2023-05-28","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","VT",NA,4.2,8.9,NA,13.1,2023,"5/25/06","Y","full team"
"3105","TRAN AURELIE",19675,"w","CAN","2023-03-19","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","BB",30,5.3,6.5,NA,11.8,2023,"5/25/06","Y","full team"
"3106","TURNER SYDNEY",19903,"w","CAN","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","BB",21,5.4,7.466,NA,12.866,2022,"8/17/05","Y","full team"
"3107","TURNER SYDNEY",19904,"w","CAN","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","TeamFinal","Liverpool, England","BB",NA,5.6,7.966,NA,13.566,2022,"8/17/05","Y","full team"
"3108","TURNER SYDNEY",19905,"w","CAN","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","FX",18,5.3,8,NA,13.3,2022,"8/17/05","Y","full team"
"3109","TURNER SYDNEY",19906,"w","CAN","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","TeamFinal","Liverpool, England","FX",NA,5.3,7.8,NA,13.1,2022,"8/17/05","Y","full team"
"3110","TURNER SYDNEY",19907,"w","CAN","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","UB",39,5.3,7.866,NA,13.166,2022,"8/17/05","Y","full team"
"3111","TURNER SYDNEY",19908,"w","CAN","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","TeamFinal","Liverpool, England","UB",NA,5.7,7.933,NA,13.633,2022,"8/17/05","Y","full team"
"3112","TURNER SYDNEY",19913,"w","CAN","2023-03-19","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","VT2",28,0,0,NA,0,2023,"8/17/05","Y","full team"
"3113","TURNER SYDNEY",19914,"w","CAN","2023-05-28","2023 Artistic Gymnastics Senior Pan American Championships","TeamFinal","Medellin, Colombia","BB",NA,5.4,7.633,NA,13.033,2023,"8/17/05","Y","full team"
"3114","TURNER SYDNEY",19915,"w","CAN","2023-05-28","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","BB",NA,5.2,6.267,NA,11.367,2023,"8/17/05","Y","full team"
"3115","TURNER SYDNEY",19916,"w","CAN","2023-05-28","2023 Artistic Gymnastics Senior Pan American Championships","TeamFinal","Medellin, Colombia","FX",NA,4.6,8.033,NA,12.633,2023,"8/17/05","Y","full team"
"3116","TURNER SYDNEY",19917,"w","CAN","2023-05-28","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","FX",NA,4.8,7.967,NA,12.767,2023,"8/17/05","Y","full team"
"3117","TURNER SYDNEY",19918,"w","CAN","2023-05-28","2023 Artistic Gymnastics Senior Pan American Championships","TeamFinal","Medellin, Colombia","UB",NA,5.3,7.067,NA,12.367,2023,"8/17/05","Y","full team"
"3118","TURNER SYDNEY",19919,"w","CAN","2023-05-28","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","UB",NA,5,8.167,NA,13.167,2023,"8/17/05","Y","full team"
"3119","TURNER SYDNEY",19920,"w","CAN","2023-05-28","2023 Artistic Gymnastics Senior Pan American Championships","TeamFinal","Medellin, Colombia","VT",NA,4.2,8.633,NA,12.833,2023,"8/17/05","Y","full team"
"3120","TURNER SYDNEY",19921,"w","CAN","2023-05-28","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","VT",NA,4.2,8.667,NA,12.867,2023,"8/17/05","Y","full team"
"3121","TURNER SYDNEY",19909,"w","CAN","2023-03-19","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","BB",20,5.4,7.05,NA,12.45,2023,"8/17/05","Y","full team"
"3122","TURNER SYDNEY",19910,"w","CAN","2023-03-19","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","FX",17,4.6,7.65,NA,12.25,2023,"8/17/05","Y","full team"
"3123","TURNER SYDNEY",19911,"w","CAN","2023-03-19","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","UB",28,5,7.1,NA,12.1,2023,"8/17/05","Y","full team"
"3124","TURNER SYDNEY",19912,"w","CAN","2023-03-19","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","VT1",28,4.2,8.65,NA,12.85,2023,"8/17/05","Y","full team"
"3125","TURNER SYDNEY",20280,"w","CAN","2022-10-02","2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","BB",1,5.5,7.9,NA,13.4,2022,"8/17/05","Y","full team"
"3126","TURNER SYDNEY",20281,"w","CAN","2022-10-02","2022 Szombathely World Challenge Cup","final","Szombathely, Hungary","BB",2,5.6,7.233,NA,12.833,2022,"8/17/05","Y","full team"
"3127","TURNER SYDNEY",20282,"w","CAN","2022-10-02","2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","FX",4,5.2,7.6,0.1,12.7,2022,"8/17/05","Y","full team"
"3128","TURNER SYDNEY",20283,"w","CAN","2022-10-02","2022 Szombathely World Challenge Cup","final","Szombathely, Hungary","FX",3,5.2,7.7,NA,12.9,2022,"8/17/05","Y","full team"
"3129","TURNER SYDNEY",20284,"w","CAN","2022-10-02","2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","UB",5,5.4,7.5,NA,12.9,2022,"8/17/05","Y","full team"
"3130","TURNER SYDNEY",20285,"w","CAN","2022-10-02","2022 Szombathely World Challenge Cup","final","Szombathely, Hungary","UB",2,5.6,8.066,NA,13.666,2022,"8/17/05","Y","full team"
"3131","USHIOKU KOHANE",20351,"w","JPN","2023-02-26","2023 Cottbus World Cup","qual","Cottbus, Germany","VT1",20,5,7.466,0.3,12.166,2023,"8/17/04","Y","full team"
"3132","USHIOKU KOHANE",20352,"w","JPN","2023-02-26","2023 Cottbus World Cup","qual","Cottbus, Germany","VT2",20,0,0,NA,0,2023,"8/17/04","Y","full team"
"3133","USHIOKU KOHANE",20353,"w","JPN","2023-08-05","2023 FISU World University Games","qual","Chengdu, China","FX",6,5.4,7.766,0.3,12.866,2023,"8/17/04","Y","full team"
"3134","USHIOKU KOHANE",20354,"w","JPN","2023-08-05","2023 FISU World University Games","qual","Chengdu, China","VT1",3,4.8,8.833,NA,13.63,2023,"8/17/04","Y","full team"
"3135","USHIOKU KOHANE",20355,"w","JPN","2023-08-05","2023 FISU World University Games","qual","Chengdu, China","VT2",3,4.2,9,NA,13.2,2023,"8/17/04","Y","full team"
"3136","VEERMAN SANNA",20564,"w","NED","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","final","Liverpool, England","UB",5,6.2,7.966,NA,14.166,2022,"1/29/02","Y","full team"
"3137","VEERMAN SANNA",20565,"w","NED","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","UB",6,6.3,8.233,NA,14.533,2022,"1/29/02","Y","full team"
"3138","VEERMAN SANNA",20566,"w","NED","2022-08-14","2022 Senior European Championships","qual","Munich, Germany","UB",31,6.2,6.6,NA,12.8,2022,"1/29/02","Y","full team"
"3139","VEERMAN SANNA",20567,"w","NED","2022-08-14","2022 Senior European Championships","TeamFinal","Munich, Germany","UB",12,5.9,7.5,NA,13.4,2022,"1/29/02","Y","full team"
"3140","VEERMAN SANNA",20568,"w","NED","2022-08-14","2022 Senior European Championships","qual","Munich, Germany","VT1",23,4.6,8.6,NA,13.2,2022,"1/29/02","Y","full team"
"3141","VEERMAN SANNA",20569,"w","NED","2022-08-14","2022 Senior European Championships","TeamFinal","Munich, Germany","VT1",14,4.6,8.833,NA,13.433,2022,"1/29/02","Y","full team"
"3142","VEERMAN SANNA",20570,"w","NED","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","FX",77,4.8,7.733,0.2,12.333,2023,"1/29/02","Y","full team"
"3143","VEERMAN SANNA",20571,"w","NED","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","final","Antwerp, Belgium","UB",6,6.2,8,NA,14.2,2023,"1/29/02","Y","full team"
"3144","VEERMAN SANNA",20572,"w","NED","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","UB",6,6.3,7.9,NA,14.2,2023,"1/29/02","Y","full team"
"3145","VEERMAN SANNA",20573,"w","NED","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","UB",NA,6.2,7.633,NA,13.833,2023,"1/29/02","Y","full team"
"3146","VEERMAN SANNA",20574,"w","NED","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","VT",NA,4.2,8.866,NA,13.066,2023,"1/29/02","Y","full team"
"3147","VEERMAN SANNA",20575,"w","NED","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","VT1",46,4.2,9.1,NA,13.3,2023,"1/29/02","Y","full team"
"3148","VEERMAN SANNA",20576,"w","NED","2023-03-12","2023 Baku World Cup","qual","Baku, Azerbaijan","BB",34,4.9,6.066,NA,10.966,2023,"1/29/02","Y","full team"
"3149","VEERMAN SANNA",20577,"w","NED","2023-03-12","2023 Baku World Cup","qual","Baku, Azerbaijan","FX",23,5.1,7.033,0.4,11.733,2023,"1/29/02","Y","full team"
"3150","VEERMAN SANNA",20578,"w","NED","2023-03-12","2023 Baku World Cup","final","Baku, Azerbaijan","UB",3,6.2,7.566,NA,13.766,2023,"1/29/02","Y","full team"
